w_20d,w_30d,w_50d,w_100d,w_200d,w_365d,long_sharpe,long_avg,spread_sharpe,spread_avg,win_rate,n_dates
0,10,10,10,30,40,0.1623586267232895,0.02772970125079155,0.05216645449399948,0.012813417240977287,0.6554125342899346,4739
0,10,10,70,0,10,0.16232727468013763,0.02883291058242321,0.05429985746741295,0.012783731333911419,0.647393964971513,4739
0,10,0,60,30,0,0.16229185461997986,0.029613420367240906,0.048588886857032776,0.011788805946707726,0.6347330660476894,4739
10,0,10,30,40,10,0.1622781604528427,0.028218450024724007,0.049346692860126495,0.01186703983694315,0.6505591897024688,4739
0,10,30,0,30,30,0.1621915102005005,0.027734966948628426,0.05121424421668053,0.012248764745891094,0.6533023844692973,4739
10,0,30,0,40,20,0.16218960285186768,0.028025398030877113,0.050504740327596664,0.0120726078748703,0.6554125342899346,4739
0,0,20,50,30,0,0.16218417882919312,0.0296831913292408,0.05020030960440636,0.01218467764556408,0.6387423507069002,4739
0,10,10,50,20,10,0.16216802597045898,0.028421074151992798,0.054214876145124435,0.013033551163971424,0.6520362945769149,4739
0,0,50,0,10,40,0.16216063499450684,0.027996236458420753,0.057088419795036316,0.013367032632231712,0.6545684743616796,4739
0,0,60,10,10,20,0.16213329136371613,0.028460407629609108,0.057812947779893875,0.01331363432109356,0.6509812196665963,4739
0,30,0,0,60,10,0.16208325326442719,0.02785557508468628,0.0471588559448719,0.011311517097055912,0.6469719350073855,4739
0,10,10,50,0,30,0.16208133101463318,0.02806316688656807,0.05938484147191048,0.014102688990533352,0.6587887740029542,4739
0,0,50,10,10,30,0.1620531529188156,0.028282836079597473,0.059007253497838974,0.013746209442615509,0.6530913694872336,4739
0,10,20,20,50,0,0.1620441973209381,0.028597503900527954,0.04588804021477699,0.010935155674815178,0.645072800168812,4739
10,0,10,60,10,10,0.16203713417053223,0.02843540906906128,0.05378982424736023,0.012694989331066608,0.6526693395231061,4739
0,0,70,0,20,10,0.16199372708797455,0.028586676344275475,0.055279579013586044,0.012803052552044392,0.645072800168812,4739
0,10,20,10,30,30,0.16197344660758972,0.0277490746229887,0.05264728516340256,0.01268902700394392,0.658155729056763,4739
0,0,40,30,20,10,0.16197144985198975,0.028851907700300217,0.0576414130628109,0.013615268282592297,0.6490820848280228,4739
10,0,30,0,20,40,0.16191376745700836,0.027804752811789513,0.054016388952732086,0.012916476465761662,0.6583667440388268,4739
0,10,10,40,40,0,0.16190464794635773,0.028790878131985664,0.04565254598855972,0.01098124124109745,0.6429626503481747,4739
10,0,40,0,50,0,0.16190105676651,0.028497695922851562,0.04334378242492676,0.010121115483343601,0.6425406203840472,4739
0,10,10,10,20,50,0.16189521551132202,0.02750301919877529,0.05285404995083809,0.01291479542851448,0.6587887740029542,4739
10,10,0,0,70,10,0.16187284886837006,0.027994485571980476,0.043361980468034744,0.01051908079534769,0.6492930998100865,4739
0,30,0,10,60,0,0.161871075630188,0.028209365904331207,0.04447302594780922,0.010511362925171852,0.642751635366111,4739
0,0,40,10,10,40,0.16186118125915527,0.028064638376235962,0.058108557015657425,0.013735066168010235,0.6547794893437434,4739
10,0,30,0,50,10,0.16183286905288696,0.02809407375752926,0.04664038121700287,0.011108607985079288,0.6509812196665963,4739
10,0,30,0,30,30,0.16177496314048767,0.027896691113710403,0.05206010863184929,0.01248059794306755,0.6554125342899346,4739
0,0,60,0,10,30,0.1617373526096344,0.02816808596253395,0.05625620111823082,0.013032005168497562,0.6549905043258071,4739
0,10,30,10,50,0,0.1617327481508255,0.02843090146780014,0.04667915403842926,0.010986167006194592,0.6444397552226208,4739
0,0,20,30,0,50,0.1617308259010315,0.028047025203704834,0.05914705619215965,0.014125916175544262,0.653513399451361,4739
0,10,20,10,50,10,0.1616835594177246,0.028131166473031044,0.04870875924825668,0.011745959520339966,0.6562565942181895,4739
0,0,70,0,10,20,0.16165651381015778,0.028435448184609413,0.057591743767261505,0.013212361373007298,0.6516142646127875,4739
0,10,10,40,30,10,0.16163992881774902,0.028310047462582588,0.05205357074737549,0.012580939568579197,0.6530913694872336,4739
0,0,50,10,30,10,0.16162018477916718,0.028564652428030968,0.054474521428346634,0.01281728409230709,0.6505591897024688,4739
10,0,20,0,30,40,0.16161759197711945,0.027686521410942078,0.05154461786150932,0.012473514303565025,0.6575226841105718,4739
0,0,30,0,10,60,0.16161443293094635,0.02770519256591797,0.05580475181341171,0.013355101458728313,0.65119223464866,4739
0,10,40,0,40,10,0.16156667470932007,0.028124848380684853,0.050690386444330215,0.011971939355134964,0.6488710698459591,4739
10,10,0,20,60,0,0.16156554222106934,0.028406037017703056,0.04368148744106293,0.010335738770663738,0.6425406203840472,4739
10,0,10,10,0,70,0.16156475245952606,0.027424143627285957,0.05188808590173721,0.012328924611210823,0.6592108039670816,4739
0,10,20,10,40,20,0.1615605354309082,0.02788206748664379,0.05113739147782326,0.012324686162173748,0.6558345642540621,4739
0,20,10,0,40,30,0.16151770949363708,0.02738744392991066,0.04843471199274063,0.011708716861903667,0.6566786241823169,4739
0,10,20,20,20,30,0.16151469945907593,0.027652611956000328,0.05463629215955734,0.013073609210550785,0.6560455792361257,4739
10,30,0,0,60,0,0.16150641441345215,0.027816826477646828,0.043449293822050095,0.010094709694385529,0.6408525005275375,4739
0,10,20,20,30,20,0.16148167848587036,0.02787673845887184,0.05209871754050255,0.012527973391115665,0.6566786241823169,4739
10,0,0,0,20,70,0.16146278381347656,0.02792096696794033,0.05197090283036232,0.012899929657578468,0.6463388900611944,4739
10,0,20,10,40,20,0.16140210628509521,0.02781940996646881,0.05035005509853363,0.012083255685865879,0.6558345642540621,4739
0,10,20,0,30,40,0.16136734187602997,0.0274612195789814,0.05031942203640938,0.012218092568218708,0.6537244144334248,4739
10,0,20,10,30,30,0.1613105833530426,0.027778994292020798,0.05165703967213631,0.012416595593094826,0.6560455792361257,4739
0,20,30,0,50,0,0.16129827499389648,0.02801835723221302,0.04387101158499718,0.010215997695922852,0.6423296054019836,4739
0,10,40,0,30,20,0.16129626333713531,0.027700843289494514,0.05206690728664398,0.01225458737462759,0.654357459379616,4739
0,0,30,40,0,30,0.16128657758235931,0.028573155403137207,0.05995979905128479,0.014145058579742908,0.6509812196665963,4739
0,50,0,0,50,0,0.16125793755054474,0.028042469173669815,0.04644628241658211,0.010794062167406082,0.6406414855454737,4739
0,20,0,20,60,0,0.1612572968006134,0.028425127267837524,0.04506712406873703,0.010734966956079006,0.6389533656889639,4739
0,0,50,20,20,10,0.1612362265586853,0.02856912836432457,0.057482700794935226,0.013428186997771263,0.6488710698459591,4739
0,0,50,30,10,10,0.16119220852851868,0.028734073042869568,0.058627791702747345,0.01357336062937975,0.646549905043258,4739
10,0,0,60,30,0,0.1611647605895996,0.029358254745602608,0.04596353694796562,0.011064772494137287,0.634311036083562,4739
0,20,0,10,60,10,0.16111686825752258,0.027697719633579254,0.04578288644552231,0.011065072380006313,0.6480270099177041,4739
10,0,10,40,0,40,0.16109314560890198,0.02771891839802265,0.05731332674622536,0.013506823219358921,0.6568896391643807,4739
10,0,10,40,30,10,0.1610042154788971,0.027987876906991005,0.05036633461713791,0.012032173573970795,0.6533023844692973,4739
10,0,20,20,10,40,0.16100053489208221,0.027650853618979454,0.05691158398985863,0.013457703404128551,0.6564676092002533,4739
0,0,30,10,10,50,0.1609741449356079,0.02763672173023224,0.05582386627793312,0.013395950198173523,0.6530913694872336,4739
0,0,40,20,40,0,0.1609647274017334,0.028992189094424248,0.05020071193575859,0.011851329356431961,0.641907575437856,4739
0,10,20,40,10,20,0.16094236075878143,0.02794724330306053,0.05683412030339241,0.013456298969686031,0.6571006541464444,4739
10,0,10,50,20,10,0.16091766953468323,0.028011180460453033,0.05147198587656021,0.0122366426512599,0.6501371597383414,4739
10,20,10,0,60,0,0.16091521084308624,0.027582677081227303,0.042226165533065796,0.009827014058828354,0.6431736653302385,4739
0,0,50,30,0,20,0.16085676848888397,0.028605911880731583,0.05882418528199196,0.013447588309645653,0.6486600548638953,4739
0,10,20,30,10,30,0.16085051000118256,0.027558937668800354,0.05506494641304016,0.013036312535405159,0.6573116691285081,4739
10,0,10,30,0,50,0.16081564128398895,0.027572663500905037,0.05632612481713295,0.013339988887310028,0.6585777590208904,4739
0,40,10,0,50,0,0.16080662608146667,0.027605503797531128,0.04168633371591568,0.009701140224933624,0.6402194555813463,4739
10,10,10,0,50,20,0.16078022122383118,0.027501730248332024,0.04629098251461983,0.01109479833394289,0.6558345642540621,4739
0,10,30,0,20,40,0.16077910363674164,0.027325300499796867,0.05212559178471565,0.012442786246538162,0.6522473095589787,4739
10,0,20,0,20,50,0.1607738584280014,0.027325602248311043,0.05280318111181259,0.012740465812385082,0.6558345642540621,4739
0,30,10,0,40,20,0.16077038645744324,0.027248745784163475,0.04727320373058319,0.011255897581577301,0.653513399451361,4739
0,10,10,40,0,40,0.16072984039783478,0.02757369726896286,0.0561729371547699,0.013347441330552101,0.6598438489132729,4739
0,0,20,20,0,60,0.16071593761444092,0.027695277705788612,0.05723895877599716,0.013628288172185421,0.653513399451361,4739
0,0,40,0,10,50,0.16070324182510376,0.02745511755347252,0.05480286478996277,0.01300013530999422,0.6524583245410425,4739
10,0,20,10,20,40,0.16068771481513977,0.027559833601117134,0.05297820270061493,0.012711825780570507,0.6560455792361257,4739
10,0,20,10,50,10,0.16067978739738464,0.027839655056595802,0.04655977338552475,0.011169424280524254,0.6526693395231061,4739
0,10,20,20,40,10,0.1606685221195221,0.028056927025318146,0.05003700405359268,0.012023817747831345,0.6520362945769149,4739
10,0,30,10,20,30,0.1606678068637848,0.027620932087302208,0.052704669535160065,0.012506705708801746,0.6566786241823169,4739
10,0,10,60,0,20,0.16065539419651031,0.028088143095374107,0.056096263229846954,0.013112944550812244,0.6564676092002533,4739
10,0,10,50,0,30,0.16065433621406555,0.028011072427034378,0.0572793111205101,0.013488616794347763,0.6541464443975522,4739
0,10,20,20,10,40,0.16065381467342377,0.027361558750271797,0.05411338061094284,0.01286360714584589,0.6558345642540621,4739
0,10,40,0,20,30,0.16062796115875244,0.027526047080755234,0.05268540978431702,0.01238702517002821,0.6539354294154885,4739
10,0,20,20,20,30,0.16060620546340942,0.027616728097200394,0.0551307238638401,0.013103232719004154,0.6592108039670816,4739
0,0,20,10,0,70,0.1605716496706009,0.02756759524345398,0.05392810329794884,0.012814102694392204,0.6495041147921502,4739
10,20,0,10,60,0,0.16056348383426666,0.02790442667901516,0.042628705501556396,0.009968956932425499,0.64043047056341,4739
10,0,30,10,10,40,0.16054804623126984,0.027576684951782227,0.05432170256972313,0.012809771113097668,0.6585777590208904,4739
0,0,20,60,20,0,0.16053667664527893,0.029494911432266235,0.05076582357287407,0.012261809781193733,0.633466976155307,4739
0,40,0,0,50,10,0.1605314016342163,0.027454737573862076,0.04700722545385361,0.01114798616617918,0.6461278750791306,4739
10,0,30,20,10,30,0.16052092611789703,0.027570078149437904,0.05552840977907181,0.013011500239372253,0.6602658788774003,4739
0,0,60,20,10,10,0.16050800681114197,0.028385156765580177,0.05825148895382881,0.013308994472026825,0.645916860097067,4739
0,10,20,30,20,20,0.1604926437139511,0.027754925191402435,0.05394693464040756,0.012892834842205048,0.6558345642540621,4739
20,0,0,0,70,10,0.16046346724033356,0.02787909470498562,0.04075657203793526,0.009806065820157528,0.6416965604557924,4739
10,0,20,40,10,20,0.16046303510665894,0.027735674753785133,0.055154480040073395,0.012952090241014957,0.6587887740029542,4739
0,10,20,50,0,20,0.16045959293842316,0.02804873324930668,0.05663247033953667,0.013259789906442165,0.6495041147921502,4739
0,20,0,10,50,20,0.1604519635438919,0.027463607490062714,0.047430235892534256,0.011531214229762554,0.6522473095589787,4739
10,0,10,20,0,60,0.16041713953018188,0.027306586503982544,0.05434790998697281,0.012890307232737541,0.6583667440388268,4739
0,10,0,0,10,80,0.16038429737091064,0.027652766555547714,0.05228901654481888,0.01289976667612791,0.645916860097067,4739
10,0,20,30,20,20,0.1603832095861435,0.027680467814207077,0.05448901653289795,0.012891978956758976,0.6575226841105718,4739
0,0,60,10,20,10,0.16037139296531677,0.028274938464164734,0.05568806827068329,0.01287749782204628,0.6467609200253218,4739
0,30,0,0,50,20,0.1603391170501709,0.02735711820423603,0.04655390605330467,0.011207329109311104,0.6541464443975522,4739
10,0,30,20,20,20,0.160332590341568,0.02759644202888012,0.05377354100346565,0.012644392438232899,0.6552015193078708,4739
30,0,0,0,70,0,0.16032284498214722,0.028282398357987404,0.04284428432583809,0.010036715306341648,0.6332559611732433,4739
10,0,20,30,10,30,0.16026867926120758,0.027629584074020386,0.05652337148785591,0.013341588899493217,0.6577336990926356,4739
10,0,10,40,40,0,0.1602589637041092,0.028418775647878647,0.042946673929691315,0.010245485231280327,0.641907575437856,4739
0,10,30,10,20,30,0.1602516770362854,0.027506042271852493,0.05379103496670723,0.012764323502779007,0.6526693395231061,4739
10,10,10,10,60,0,0.16025035083293915,0.027687814086675644,0.040412768721580505,0.009500393643975258,0.6444397552226208,4739
10,0,40,0,40,10,0.16022971272468567,0.027884572744369507,0.048685215413570404,0.011447474360466003,0.6516142646127875,4739
10,0,40,20,10,20,0.16022099554538727,0.027530647814273834,0.05464751273393631,0.012565182521939278,0.6585777590208904,4739
0,0,30,40,30,0,0.1602165400981903,0.02911398559808731,0.05039212852716446,0.01208128035068512,0.6385313357248364,4739
10,0,30,10,30,20,0.16021251678466797,0.02760699763894081,0.050887398421764374,0.012098215520381927,0.653513399451361,4739
0,10,10,20,0,60,0.1601661890745163,0.02731241099536419,0.05410638824105263,0.012884440831840038,0.6579447140746993,4739
10,10,0,10,50,20,0.16015781462192535,0.02736525796353817,0.04463896527886391,0.01078485045582056,0.6539354294154885,4739
0,0,50,10,40,0,0.16014525294303894,0.02873426117002964,0.04942446947097778,0.011529725976288319,0.6355771259759443,4739
0,10,10,30,0,50,0.16014230251312256,0.02739129401743412,0.05519542843103409,0.013163120485842228,0.6573116691285081,4739
10,0,40,10,20,20,0.16012391448020935,0.027529219165444374,0.05294173210859299,0.01233360730111599,0.6577336990926356,4739
0,10,30,10,30,20,0.16006284952163696,0.027514368295669556,0.052336256951093674,0.012432824820280075,0.6537244144334248,4739
10,0,0,0,10,80,0.16005614399909973,0.027614843100309372,0.05150957405567169,0.012639476917684078,0.6478159949356405,4739
10,0,20,20,30,20,0.16001343727111816,0.02761201746761799,0.052529580891132355,0.012529915198683739,0.658155729056763,4739
10,0,30,30,10,20,0.16000685095787048,0.027565548196434975,0.05504251644015312,0.012815847992897034,0.6560455792361257,4739
0,10,20,0,20,50,0.1599498689174652,0.027058158069849014,0.051519498229026794,0.012457126751542091,0.6528803545051699,4739
10,0,20,10,10,50,0.15994857251644135,0.027197998017072678,0.05249148979783058,0.012526770122349262,0.6571006541464444,4739
10,10,0,20,40,20,0.15994495153427124,0.027287956327199936,0.047887664288282394,0.011469211429357529,0.6549905043258071,4739
0,10,20,10,20,40,0.1598687320947647,0.02718745917081833,0.05096074566245079,0.012273869477212429,0.6564676092002533,4739
0,30,20,0,50,0,0.15986864268779755,0.027479730546474457,0.041136741638183594,0.009592443704605103,0.6421185904199198,4739
10,40,0,0,50,0,0.15983785688877106,0.027461281046271324,0.042487241327762604,0.009767727926373482,0.6410635155096012,4739
0,20,0,20,50,10,0.1598353534936905,0.02744189091026783,0.04773329943418503,0.011464841663837433,0.6476049799535767,4739
10,0,20,20,50,0,0.15981867909431458,0.028152236714959145,0.044026222079992294,0.010414760559797287,0.6482380248997679,4739
0,30,0,10,50,10,0.15975017845630646,0.027277689427137375,0.04625452682375908,0.011025829240679741,0.6490820848280228,4739
0,20,20,0,50,10,0.1597335785627365,0.02746707946062088,0.045495033264160156,0.010845823213458061,0.6495041147921502,4739
0,10,30,40,0,20,0.15972669422626495,0.027809254825115204,0.055568959563970566,0.012874306179583073,0.6505591897024688,4739
0,10,30,30,10,20,0.1597144454717636,0.02758508361876011,0.05490754544734955,0.012871530838310719,0.6528803545051699,4739
10,10,0,10,60,10,0.15970511734485626,0.027456002309918404,0.04212663695216179,0.010133215226233006,0.647393964971513,4739
20,0,0,10,70,0,0.15969043970108032,0.028238091617822647,0.039920322597026825,0.009453427977859974,0.6372652458324541,4739
0,10,20,0,10,60,0.15962786972522736,0.026995012536644936,0.050622016191482544,0.012094255536794662,0.6526693395231061,4739
10,10,0,0,60,20,0.15961945056915283,0.0274005476385355,0.04397682845592499,0.010713187977671623,0.65119223464866,4739
10,0,30,0,10,50,0.15961135923862457,0.02713368833065033,0.050688885152339935,0.012000800110399723,0.6560455792361257,4739
0,10,20,50,10,10,0.15960049629211426,0.027939099818468094,0.05371376872062683,0.012676361948251724,0.6526693395231061,4739
10,0,30,10,50,0,0.1595580279827118,0.028102628886699677,0.04302789643406868,0.01011594571173191,0.6429626503481747,4739
10,10,0,40,10,30,0.159539133310318,0.02714088186621666,0.0552164725959301,0.012985470704734325,0.6573116691285081,4739
10,10,20,0,60,0,0.1595386266708374,0.02755117230117321,0.04025259613990784,0.009417894296348095,0.641907575437856,4739
0,0,70,10,10,10,0.1595320701599121,0.028150442987680435,0.056496500968933105,0.01283327303826809,0.6469719350073855,4739
0,0,70,0,30,0,0.15953072905540466,0.028494518250226974,0.049057502299547195,0.011255789548158646,0.633466976155307,4739
0,20,0,0,50,30,0.15953005850315094,0.02719978801906109,0.047015491873025894,0.01153175812214613,0.6539354294154885,4739
10,10,10,0,60,10,0.15946882963180542,0.02733413502573967,0.04305053874850273,0.010278905741870403,0.65119223464866,4739
10,0,40,0,20,30,0.15946708619594574,0.027426261454820633,0.05302160233259201,0.012429075315594673,0.6579447140746993,4739
0,10,50,0,20,20,0.15946422517299652,0.027444299310445786,0.05332634970545769,0.012362374924123287,0.6503481747204052,4739
0,10,10,50,30,0,0.15943029522895813,0.028401322662830353,0.04395803064107895,0.010532423853874207,0.6425406203840472,4739
0,20,10,10,50,10,0.15941442549228668,0.02727748267352581,0.04519985616207123,0.010805361904203892,0.6509812196665963,4739
0,10,30,10,40,10,0.15941186249256134,0.02770902030169964,0.04989498108625412,0.011858450248837471,0.6539354294154885,4739
0,0,50,40,0,10,0.1594100445508957,0.028820538893342018,0.05689060315489769,0.013008368201553822,0.6383203207427728,4739
0,10,10,10,0,70,0.15940944850444794,0.026994571089744568,0.050708308815956116,0.012030220590531826,0.6556235492719983,4739
0,10,50,0,40,0,0.1593872308731079,0.027886345982551575,0.04548751562833786,0.010462337173521519,0.6374762608145178,4739
10,10,10,0,40,30,0.15934620797634125,0.026974337175488472,0.04575090855360031,0.010994032956659794,0.6585777590208904,4739
10,0,40,0,30,20,0.15934568643569946,0.027449997141957283,0.05003710836172104,0.011772189289331436,0.6547794893437434,4739
0,10,40,20,10,20,0.1593441665172577,0.02738780714571476,0.055445730686187744,0.012788616120815277,0.6526693395231061,4739
0,0,40,30,0,30,0.15930791199207306,0.028000444173812866,0.05778157711029053,0.01335224136710167,0.6505591897024688,4739
10,0,10,70,0,10,0.15930584073066711,0.02810143493115902,0.04994948208332062,0.011616900563240051,0.6452838151508757,4739
0,40,0,0,40,20,0.15930482745170593,0.027124730870127678,0.04694695025682449,0.011168766766786575,0.6577336990926356,4739
0,10,20,60,0,10,0.15930333733558655,0.028240324929356575,0.052719846367836,0.012312144041061401,0.642751635366111,4739
0,20,10,10,40,20,0.15928727388381958,0.027029171586036682,0.047972992062568665,0.011460567824542522,0.6541464443975522,4739
10,0,20,0,10,60,0.1592862457036972,0.02698650024831295,0.04987691715359688,0.011934432201087475,0.6579447140746993,4739
0,0,30,30,0,40,0.1592455357313156,0.027624586597085,0.05603478476405144,0.013249227777123451,0.6528803545051699,4739
0,20,0,20,40,20,0.15923313796520233,0.027196209877729416,0.05070538446307182,0.012185130268335342,0.6509812196665963,4739
0,40,0,10,50,0,0.15920938551425934,0.02761511504650116,0.043840959668159485,0.010217559523880482,0.6387423507069002,4739
10,0,40,10,10,30,0.15917308628559113,0.027335667982697487,0.05345830321311951,0.012384828180074692,0.6573116691285081,4739
20,10,0,0,70,0,0.1591479778289795,0.027744941413402557,0.03907078877091408,0.00918825063854456,0.6391643806710277,4739
0,10,30,20,20,20,0.15911658108234406,0.02743997424840927,0.05380009859800339,0.012748664245009422,0.6552015193078708,4739
10,0,40,0,10,40,0.1591029316186905,0.027305936440825462,0.052446216344833374,0.012212967500090599,0.6564676092002533,4739
10,0,50,10,10,20,0.15909184515476227,0.02730715088546276,0.05238284170627594,0.011943146586418152,0.6566786241823169,4739
0,0,20,70,10,0,0.15907339751720428,0.02956884168088436,0.050634272396564484,0.012173525989055634,0.6330449461911796,4739
0,0,20,0,0,80,0.1590709686279297,0.02740718424320221,0.04745155945420265,0.011327490210533142,0.65119223464866,4739
0,0,60,20,0,20,0.15906284749507904,0.028105253353714943,0.05695464089512825,0.01286106463521719,0.6484490398818316,4739
10,10,0,30,50,0,0.15902535617351532,0.027978768572211266,0.04167966544628143,0.00982081051915884,0.6395864106351551,4739
0,10,20,10,10,50,0.15896065533161163,0.026865191757678986,0.05019064247608185,0.011986291036009789,0.6545684743616796,4739
0,0,40,30,30,0,0.1589345633983612,0.028652969747781754,0.05053771659731865,0.011868219822645187,0.6349440810297531,4739
0,0,80,0,10,10,0.15891778469085693,0.028164569288492203,0.05687633901834488,0.01288276631385088,0.6454948301329394,4739
0,30,0,10,40,20,0.15889304876327515,0.02696007490158081,0.04709623381495476,0.011256406083703041,0.6520362945769149,4739
0,10,40,10,20,20,0.15888521075248718,0.027358967810869217,0.05438438802957535,0.01268542930483818,0.6528803545051699,4739
0,20,20,0,40,20,0.15883876383304596,0.026964591816067696,0.046796951442956924,0.011126148514449596,0.6571006541464444,4739
0,10,30,10,10,40,0.15883655846118927,0.02692175842821598,0.05148458108305931,0.012108083814382553,0.6533023844692973,4739
0,10,50,0,30,10,0.15883488953113556,0.027538904920220375,0.05028316378593445,0.01169684249907732,0.6471829499894493,4739
10,10,0,20,30,30,0.15882009267807007,0.02698635123670101,0.05006936565041542,0.012021251954138279,0.6575226841105718,4739
0,10,30,40,10,10,0.15881241858005524,0.027773059904575348,0.053937844932079315,0.012621479108929634,0.6478159949356405,4739
20,0,0,0,60,20,0.15879514813423157,0.027475757524371147,0.04244375228881836,0.01024418044835329,0.6471829499894493,4739
0,20,10,10,30,30,0.15878717601299286,0.02680191583931446,0.048909153789281845,0.011697211302816868,0.6562565942181895,4739
0,10,20,40,0,30,0.15878231823444366,0.02730470709502697,0.05447188392281532,0.012744835577905178,0.6571006541464444,4739
10,0,20,20,40,10,0.15876874327659607,0.0275088082998991,0.04773493483662605,0.011377907358109951,0.6541464443975522,4739
10,0,20,50,0,20,0.158763587474823,0.027576720342040062,0.05359749495983124,0.012410901486873627,0.6528803545051699,4739
0,10,0,70,20,0,0.15875805914402008,0.0290350541472435,0.045409176498651505,0.010986734181642532,0.6351550960118169,4739
10,10,0,30,20,30,0.15873059630393982,0.026979461312294006,0.052548691630363464,0.012483298778533936,0.6549905043258071,4739
20,0,10,0,70,0,0.15871289372444153,0.02756390906870365,0.03729914128780365,0.008819688111543655,0.6387423507069002,4739
10,0,30,10,40,10,0.15870939195156097,0.0275238286703825,0.04759609326720238,0.011282364837825298,0.6533023844692973,4739
0,50,0,0,40,10,0.15870453417301178,0.02706647478044033,0.04672538861632347,0.010965626686811447,0.6501371597383414,4739
10,10,0,0,50,30,0.15869934856891632,0.02709364891052246,0.04412692412734032,0.010781540535390377,0.6556235492719983,4739
0,0,30,50,20,0,0.1586967408657074,0.028945839032530785,0.04969347268342972,0.01187659241259098,0.6353661109938805,4739
0,30,10,0,30,30,0.15867841243743896,0.02685595117509365,0.04724222794175148,0.011251538060605526,0.6594218189491454,4739
0,20,10,20,20,30,0.1586720198392868,0.0268359687179327,0.05149603262543678,0.012234684079885483,0.6596328339312091,4739
0,20,0,30,50,0,0.15863606333732605,0.028163036331534386,0.04362909495830536,0.010368606075644493,0.6345220510656256,4739
0,20,10,0,30,40,0.15863484144210815,0.026763413101434708,0.047190118581056595,0.011413834989070892,0.6549905043258071,4739
0,10,50,10,10,20,0.15863275527954102,0.02728632092475891,0.0533849261701107,0.012220989912748337,0.6520362945769149,4739
10,0,50,0,20,20,0.15862791240215302,0.027254588901996613,0.051200706511735916,0.011840435676276684,0.6575226841105718,4739
0,40,10,0,40,10,0.15860071778297424,0.026949193328619003,0.045642778277397156,0.010728046298027039,0.6499261447562777,4739
0,20,10,20,10,40,0.1585559844970703,0.026701366528868675,0.051346488296985626,0.01212609838694334,0.6594218189491454,4739
0,10,20,30,40,0,0.1585358828306198,0.028007328510284424,0.043649088591337204,0.010370233096182346,0.6414855454737286,4739
10,10,10,10,40,20,0.15853478014469147,0.027004467323422432,0.04590807482600212,0.010908008553087711,0.6568896391643807,4739
10,20,0,20,50,0,0.15853239595890045,0.027523774653673172,0.04391752555966377,0.010171101428568363,0.6400084405992825,4739
0,30,0,10,30,30,0.15852852165699005,0.026846416294574738,0.04811807721853256,0.011539067141711712,0.6545684743616796,4739
0,10,20,30,30,10,0.158527210354805,0.027626561000943184,0.04906830936670303,0.011752956546843052,0.6524583245410425,4739
10,10,0,30,10,40,0.15852022171020508,0.026926327496767044,0.05469093844294548,0.012944872491061687,0.658999788985018,4739
0,10,20,40,20,10,0.15851415693759918,0.02761995419859886,0.05116045102477074,0.01217555720359087,0.6520362945769149,4739
10,10,0,50,10,20,0.15849438309669495,0.02722068503499031,0.05352082476019859,0.012501596473157406,0.6530913694872336,4739
0,20,10,10,20,40,0.15848088264465332,0.026694444939494133,0.049550000578165054,0.011851225979626179,0.6566786241823169,4739
10,0,20,50,10,10,0.15844281017780304,0.027737898752093315,0.05163029581308365,0.012091374024748802,0.649715129774214,4739
10,0,50,0,40,0,0.15843671560287476,0.027761995792388916,0.042242325842380524,0.009702782146632671,0.6414855454737286,4739
10,10,0,30,30,20,0.15840204060077667,0.027156071737408638,0.04908905550837517,0.011697027832269669,0.6541464443975522,4739
0,20,0,10,40,30,0.15834970772266388,0.026921765878796577,0.048035141080617905,0.0116987694054842,0.6501371597383414,4739
0,50,0,0,30,20,0.15834875404834747,0.026875659823417664,0.04764211177825928,0.011183947324752808,0.6524583245410425,4739
0,20,10,20,50,0,0.1583472639322281,0.027588022872805595,0.041870392858982086,0.009884328581392765,0.64043047056341,4739
0,0,0,100,0,0,0.15831996500492096,0.032145820558071136,0.06321801245212555,0.015801358968019485,0.6142646127875079,4739
0,10,30,20,10,30,0.158317431807518,0.027099715545773506,0.052989181131124496,0.012454068288207054,0.6554125342899346,4739
0,20,30,0,40,10,0.1583119034767151,0.027148840948939323,0.046738311648368835,0.010975892655551434,0.6518252795948513,4739
0,20,20,10,50,0,0.15829604864120483,0.02750851772725582,0.04114099219441414,0.009664775803685188,0.641907575437856,4739
10,10,10,30,10,30,0.15827682614326477,0.026753539219498634,0.0510607585310936,0.011914516799151897,0.6585777590208904,4739
0,20,0,0,40,40,0.15826630592346191,0.02701505646109581,0.04876955598592758,0.011976784095168114,0.6505591897024688,4739
10,10,0,20,50,10,0.1582261025905609,0.027183840051293373,0.04317742586135864,0.01030848827213049,0.6501371597383414,4739
0,10,40,30,0,20,0.1582043617963791,0.027448832988739014,0.05396753177046776,0.012283097952604294,0.65119223464866,4739
10,30,0,10,50,0,0.15818965435028076,0.02713117003440857,0.04195073992013931,0.009642370045185089,0.6440177252584933,4739
10,10,0,40,20,20,0.15817953646183014,0.027156058698892593,0.05212831869721413,0.012310117483139038,0.6533023844692973,4739
10,10,0,20,20,40,0.15814107656478882,0.0268305242061615,0.05118179693818092,0.012282776646316051,0.6564676092002533,4739
0,20,0,30,40,10,0.15811841189861298,0.02719877101480961,0.04655301570892334,0.011127187870442867,0.6467609200253218,4739
